date,open,high,low,close,volume,log_return,ob_volume
2015-09-01,21.903375452695727,22.107419976598283,21.70717896781177,21.832744598388672,44144000,0.0,0
2015-09-02,22.248683035072865,22.44487953186035,22.08387719940393,22.44487953186035,34618800,0.027651616309745934,34618800
2015-09-03,22.601830783896773,23.08839864589153,22.515505362452974,22.821571350097656,38665900,0.01664369556508336,73284700
2015-09-04,22.421337856500248,22.680317200604797,22.29577220462293,22.382099151611328,29116500,-0.01944470616802605,44168200
2015-09-08,22.743096927947697,23.151185989379883,22.719554306966128,23.151185989379883,27805000,0.03378451550571683,71973200
2015-09-09,23.32383661608625,23.63775217635992,22.892204966000442,22.947139739990234,30774100,-0.008852711188960851,41199100
2015-09-10,22.900057002504905,23.27675394436335,22.68031637132385,22.970687866210938,25195800,0.001025663865765469,66394900
2015-09-11,22.821573750668456,23.166879963346386,22.790183093257898,23.127639770507812,21786900,0.006809466582230963,88181800
2015-09-14,23.12764220855859,23.174730444928787,22.82942419584965,23.06485939025879,24065100,-0.0027182083691009297,64116700
2015-09-15,23.19827234803332,23.49649184836983,23.13548953167728,23.33168601989746,29819000,0.011502130989067745,93935700
2015-09-16,23.245365268454126,23.37877896721012,23.072711366028297,23.363082885742188,25957800,0.0013447703591680223,119893500
2015-09-17,23.2453591862455,23.700534951692617,23.190422915481957,23.315988540649414,29805200,-0.0020177933978706773,90088300
2015-09-18,22.9314466602394,23.088404460894004,22.609684516071923,22.774490356445312,60693400,-0.023498263131437713,29394900
2015-09-21,22.829424579912263,23.025621077507346,22.711706980727314,22.88435935974121,24417100,0.004812614248384894,53812000
2015-09-22,22.499813079833984,22.680313487751448,22.35070333131676,22.499813079833984,28576200,-0.016946678207072616,25235800
2015-09-23,22.774494922805207,22.829429714990766,22.43703663153869,22.55475425720215,25984000,0.0024388739188265255,51219800
2015-09-24,22.272225296298053,22.499813947381835,21.87198576656529,22.350704193115234,32754700,-0.009088047446598302,18465100
2015-09-25,22.71170317567995,22.852964869779544,22.468418481681656,22.60968017578125,29192300,0.011520312849531263,47657400
2015-09-28,22.507657486828812,23.041312082260372,22.476265335633943,22.5704402923584,42291000,-0.0017370424373754016,5366400
2015-09-29,22.625377637884018,23.03346666875153,22.570442863894222,22.947139739990234,34169600,0.016552200176480833,39536000
2015-09-30,23.198270442109695,23.794707896920183,23.182575861955428,23.653446197509766,41051700,0.030315522245120147,80587700
2015-10-01,23.708381516080408,23.763317786896245,23.11979208622506,23.543577194213867,29832800,-0.004655768260875872,50754900
2015-10-02,23.28460245083063,23.95951894115809,23.174732881469644,23.943822860717773,27901500,0.016857319799411265,78656400
2015-10-05,24.116469116329824,24.62657962591074,23.983055460267714,24.493165969848633,34842500,0.022683766176050533,113498900
2015-10-06,24.453929520238813,24.995432232414643,24.414690822384777,24.90910530090332,34899800,0.01683927272952037,148398700
2015-10-07,25.11314755726,25.442756181963208,24.893406977264288,25.36427879333496,36930100,0.018108426108682237,185328800
2015-10-08,25.293645912397313,25.5840158194398,25.097449462880995,25.5212345123291,27794600,0.006168994142450786,213123400
2015-10-09,25.403520967133097,25.54478268098874,25.066064257974055,25.223020553588867,24209900,-0.011753740065479978,188913500
2015-10-12,25.238715403783743,25.36428103290821,25.113149774659277,25.2779541015625,18795000,0.002175544928209258,207708500
2015-10-13,25.13668934455878,25.489843569158214,25.097450651541145,25.14453887939453,35588600,-0.005291905482253593,172119900
2015-10-14,24.634426534272333,25.84299742162256,24.210642967715614,25.74097442626953,75954800,0.023443326955236946,248074700
2015-10-15,25.77236920865701,25.94502306553799,25.474149726877318,25.701738357543945,37634800,-0.0015254279648421738,210439900
2015-10-16,25.70174594267009,26.054900302458716,25.489853326796915,25.92933464050293,29371300,0.008816309402270725,239811200
2015-10-19,25.803768305472687,26.384508354224405,25.79591876783684,26.360965728759766,37624000,0.016509405720070258,277435200
2015-10-20,26.21186071988724,26.44729598511652,26.141229840946277,26.243249893188477,24416100,-0.004475536063828556,253019100
2015-10-21,26.42374007468366,26.721959557844794,26.149066204483052,26.188304901123047,31928800,-0.0020958757524557974,221090300
2015-10-22,26.447288460001,27.075116653215424,26.360961522111335,26.996639251708984,39572600,0.030399452807016593,260662900
2015-10-23,27.106507039631893,27.491050473089143,26.996637487215537,27.38903045654297,42796600,0.014430198833795694,303459500
2015-10-26,27.286992603908338,27.436100773408036,27.114338833326162,27.14573097229004,22646900,-0.008922789504920406,280812600
