date,open,high,low,close,volume,log_return,ob_volume
2015-09-01,0.530505336502664,0.5394969376451632,0.5200556253500989,0.5239438414573669,353408000,0.0,0
2015-09-02,0.5382816185276572,0.5399827269017653,0.5292900208618033,0.539739727973938,344044000,0.02970253234630865,344044000
2015-09-03,0.5477593312825897,0.5504325515366943,0.5402258422475327,0.5411978960037231,262556000,0.0026979705062446656,606600000
2015-09-04,0.5319633929613029,0.5404689961303981,0.5283181758457488,0.5285611748695374,287972000,-0.023626458145525484,318628000
2015-09-08,0.5414409331120832,0.5533487517986139,0.53925382649145,0.5511615872383118,238448000,0.041869477442234106,557076000
2015-09-09,0.5528627976012249,0.5574800681187555,0.5390108122296126,0.5402259230613708,289392000,-0.020040599832562254,267684000
2015-09-10,0.5370669173613576,0.555536180573148,0.5346367526740088,0.5487316846847534,357076000,0.01562215930063696,624760000
2015-09-11,0.5426558404520458,0.5540775989753489,0.540468676711526,0.5504323840141296,301584000,0.0030945347195853417,926344000
2015-09-14,0.5531057039027136,0.5548068124303661,0.5484883762192774,0.551404595375061,192460000,0.0017647104452341948,1118804000
2015-09-15,0.5516477151674851,0.5603963166116206,0.5499466062671916,0.5574800968170166,327976000,0.010957969351834285,1446780000
2015-09-16,0.5565080187272189,0.5645275648748609,0.552376746157172,0.5613683462142944,173508000,0.006950476759643866,1620288000
2015-09-17,0.5710889060813249,0.5761922896506266,0.565256525656073,0.5664716362953186,268712000,0.009049732212148914,1889000000
2015-09-18,0.5586949529850115,0.5708457666898019,0.5552927367356001,0.5659854412078857,326412000,-0.0008586552673183776,1562588000
2015-09-21,0.5667147272641229,0.5730331645589234,0.5637985076081615,0.5718180537223816,281840000,0.010252497256369014,1844428000
2015-09-22,0.5594241551142365,0.5633124281129872,0.5533487176900014,0.5562649369239807,228356000,-0.027576166864216264,1616072000
2015-09-23,0.5567508029163344,0.5623401831639667,0.5545636969487425,0.5589379668235779,161632000,0.0047938092872611415,1777704000
2015-09-24,0.5555359371135762,0.5754633019926928,0.5467873364851915,0.5696309208869934,382440000,0.018950148585238646,2160144000
2015-09-25,0.5766782800210739,0.5849408816168775,0.568172737416125,0.5737621188163757,369692000,0.007226239382269825,2529836000
2015-09-28,0.5737621153176997,0.5774073312862605,0.5625833525853637,0.5662285685539246,395584000,-0.013217055219131177,2134252000
2015-09-29,0.5723039278575538,0.5771642537805333,0.5642843842906722,0.5761922001838684,380736000,0.01744345785898124,2514988000
2015-09-30,0.5815385428315492,0.5997647946047836,0.5781363261628448,0.5990357398986816,556380000,0.038879976364964784,3071368000
2015-10-01,0.5990358121364644,0.6007369206759534,0.5703598500372747,0.5873710513114929,489296000,-0.019664527478430546,2582072000
