date,open,high,low,close,volume,log_return,ob_volume
2015-09-01,1.7699999809265137,1.8200000524520874,1.7100000381469727,1.7100000381469727,8470700,0.0,0
2015-09-02,1.75,1.7699999809265137,1.7200000286102295,1.7699999809265137,6306100,0.03448614298701744,6306100
2015-09-03,1.7599999904632568,1.850000023841858,1.7599999904632568,1.7899999618530273,7154200,0.011236062731748845,13460300
2015-09-04,1.7599999904632568,1.840000033378601,1.7599999904632568,1.8200000524520874,6725300,0.016620931367026387,20185600
2015-09-08,1.850000023841858,1.8799999952316284,1.8300000429153442,1.8799999952316284,6009500,0.03243524439695811,26195100
2015-09-09,1.899999976158142,1.9700000286102295,1.8300000429153442,1.850000023841858,12612300,-0.016086122327765805,13582800
2015-09-10,1.840000033378601,1.8799999952316284,1.8300000429153442,1.840000033378601,4290400,-0.005420062216286015,9292400
2015-09-11,1.8799999952316284,2.140000104904175,1.809999942779541,2.009999990463257,31010300,0.08836912756489784,40302700
2015-09-14,2.0,2.0,1.809999942779541,1.8200000524520874,16458500,-0.09929818741780425,23844200
2015-09-15,1.840000033378601,1.8700000047683716,1.809999942779541,1.8600000143051147,6524400,0.021739965507499983,30368600
2015-09-16,1.8700000047683716,1.899999976158142,1.850000023841858,1.8899999856948853,4928300,0.01600032608667546,35296900
2015-09-17,1.899999976158142,1.940000057220459,1.8700000047683716,1.8899999856948853,5831600,0.0,35296900
2015-09-18,1.8700000047683716,1.9199999570846558,1.850000023841858,1.8700000047683716,11814000,-0.010638388086280572,23482900
2015-09-21,1.8700000047683716,1.899999976158142,1.809999942779541,1.809999942779541,5377800,-0.0326116197522059,18105100
2015-09-22,1.7999999523162842,1.840000033378601,1.7200000286102295,1.7300000190734863,9975200,-0.045205394129396545,8129900
2015-09-23,1.7599999904632568,1.7799999713897705,1.690000057220459,1.7000000476837158,9649200,-0.01749314042340947,-1519300
2015-09-24,1.6799999475479126,1.7300000190734863,1.659999966621399,1.7200000286102295,11247700,0.011696028347801337,9728400
2015-09-25,1.75,1.75,1.6799999475479126,1.7100000381469727,5644600,-0.005830914636476495,4083800
2015-09-28,1.690000057220459,1.7000000476837158,1.659999966621399,1.659999966621399,5693100,-0.029675810561878704,-1609300
2015-09-29,1.6699999570846558,1.690000057220459,1.649999976158142,1.6699999570846558,7005300,0.006006018469991941,5396000
2015-09-30,1.7000000476837158,1.7200000286102295,1.6799999475479126,1.7200000286102295,5739500,0.029500706728363458,11135500
2015-10-01,1.7699999809265137,1.7699999809265137,1.7200000286102295,1.7400000095367432,5531700,0.011560811248108576,16667200
2015-10-02,1.7599999904632568,1.8300000429153442,1.7200000286102295,1.8300000429153442,7146100,0.05043087159701261,23813300
2015-10-05,1.8200000524520874,1.8700000047683716,1.7699999809265137,1.7999999523162842,7595600,-0.016529351893171625,16217700
2015-10-06,1.7999999523162842,1.8600000143051147,1.7999999523162842,1.8300000429153442,8558400,0.016529351893171736,24776100
2015-10-07,1.8200000524520874,1.8700000047683716,1.8200000524520874,1.8600000143051147,7859200,0.01626050511169458,32635300
2015-10-08,1.8700000047683716,1.9500000476837158,1.850000023841858,1.9299999475479126,9198700,0.0369434803235148,41834000
2015-10-09,1.9199999570846558,1.9600000381469727,1.8899999856948853,1.9600000381469727,8629100,0.015424516965620439,50463100
2015-10-12,1.9600000381469727,1.9600000381469727,1.850000023841858,1.8700000047683716,7686600,-0.04700605928874028,42776500
2015-10-13,1.8700000047683716,1.940000057220459,1.8600000143051147,1.9199999570846558,6698400,0.026386730271521622,49474900
2015-10-14,1.9199999570846558,1.9600000381469727,1.9199999570846558,1.9500000476837158,10184300,0.015504233340894498,59659200
2015-10-15,1.9700000286102295,2.059999942779541,1.9500000476837158,1.9700000286102295,27327100,0.01020416024401339,86986300
2015-10-16,2.0,2.0,1.8899999856948853,1.940000057220459,21544900,-0.015345554702537852,65441400
2015-10-19,1.909999966621399,2.009999990463257,1.909999966621399,2.009999990463257,10670800,0.035446714756017815,76112200
2015-10-20,2.0,2.0299999713897705,1.9700000286102295,2.0199999809265137,5584200,0.004962784644457254,81696400
