date,open,high,low,close,volume
2015-09-01,36.745940333677396,37.11192014162346,36.30153984263978,36.44095993041992,49688900
2015-09-02,36.91148016984349,37.80028390278713,36.49322017622913,37.78285598754883,37671500
2015-09-03,37.82642985234805,38.32311387787019,37.71315004813067,37.90485382080078,28285200
2015-09-04,37.30360553582832,37.50402160501251,36.77206567562719,37.129329681396484,37138800
2015-09-08,37.73057799757177,38.340541827821475,37.643441732122724,38.24468994140625,32469800
2015-09-09,38.523542633538604,38.68910624592422,37.39075419043595,37.530174255371094,33469500
2015-09-10,37.57373476371492,38.157558452215376,37.251326552354406,37.72187042236328,31366600
2015-09-11,37.591148954543364,37.98326870300526,37.416873141445336,37.88741683959961,27132500
2015-09-14,37.84386061982111,37.852572917400565,37.34717655689934,37.504024505615234,23656000
2015-09-15,37.634728460745194,38.59324406070347,37.53887989238146,38.323116302490234,28882200
2015-09-16,38.314406853971484,38.671670909639,38.20112703416396,38.601959228515625,23372200
2015-09-17,38.5932397757503,39.2119158728648,38.41025163277873,38.55838394165039,32768200
2015-09-18,37.90484475331288,38.33182032920131,37.756712472802086,37.88741683959961,63143700
2015-09-21,38.009421831467066,38.75009345788917,37.991993911829816,38.436397552490234,26177200
2015-09-22,37.800294389558516,38.38411475385106,37.739298331320065,38.25341033935547,28085900
2015-09-23,38.27954434132914,38.48867270017661,37.91356472729308,38.22726058959961,17145200
2015-09-24,37.86128713866896,38.453823073227625,37.70443919575429,38.26211929321289,27905600
2015-09-25,38.75880526572429,38.97664927238239,38.13141346285753,38.28826141357422,29384600
2015-09-28,38.192414292372156,38.418970605319466,37.65215874204973,37.72187042236328,27613800
2015-09-29,37.79157733884282,37.9658532089512,37.5127372762837,37.85257339477539,32763600
2015-09-30,38.235964908471296,38.60194109029697,38.04426119949537,38.56708526611328,34958900
2015-10-01,38.994073858045034,38.994073858045034,38.12269790590995,38.8720817565918,28657900
2015-10-02,38.57582592047329,39.708614349365234,38.27084224697852,39.708614349365234,41839000
2015-10-05,39.86544389928643,40.85881180558699,39.82187577294666,40.63225555419922,34369300
2015-10-06,40.37085152722342,41.11151979488811,40.274999635729856,40.7368278503418,27017200
2015-10-07,41.04180763898371,41.25965163563232,40.039727248821464,40.7803955078125,27711500
2015-10-08,40.57126997780609,41.407790185834465,40.518986218290884,41.34679412841797,33772700
2015-10-09,41.34678596658675,41.42520992836081,40.8849544921239,41.05051803588867,28600600
2015-10-12,40.937245847453596,41.01566982379882,40.518985748291016,40.954673767089844,19769100
2015-10-13,40.57127708070453,41.06796124892916,40.57127708070453,40.858829498291016,19987800
2015-10-14,40.649702062203176,41.04181870264525,40.545134522317895,40.67584228515625,24697800
2015-10-15,40.963382720947266,40.98081063916083,40.545122655928296,40.963382720947266,27189400
2015-10-16,40.97208705120897,41.42520282778791,40.867522894778325,41.3990592956543,26450300
2015-10-19,41.3206543769994,41.72148992197978,40.97210592036636,41.494930267333984,29387600
2015-10-20,41.3380889201187,41.660500532295366,40.972112483425185,41.62564468383789,30802200
2015-10-21,41.7563444223915,41.81734381233408,41.05053185289404,41.12895584106445,25144300
2015-10-22,41.41649633646894,42.65385186905373,41.03309212903854,41.8521842956543,56637100
2015-10-23,45.57296468263228,47.11530062004367,45.529396546916054,46.06964874267578,135227100
2015-10-26,45.77338773194134,47.33315182581098,45.747247511340724,47.27215576171875,64633300
2015-10-27,47.045595165973374,47.3767156770441,46.688331112633776,46.7841796875,50999900
2015-10-28,46.65346486304428,47.036869049072266,46.06092900570594,47.036869049072266,47000800
2015-10-29,46.653479594314646,46.906179474096746,46.37463949387791,46.49663162231445,30202100
2015-10-30,46.46176039660547,47.04558394888268,45.8517966323279,45.869224548339844,46619800
2015-11-02,46.05221989673923,46.49662351459351,45.851803817249596,46.392059326171875,30285000
2015-11-03,46.121921822927895,47.394129705930865,46.095781612356646,47.185001373291016,36596900
2015-11-04,47.211166336099055,47.82113038682597,47.10660211495739,47.402870178222656,37087800
2015-11-05,47.48128892217634,47.664277119939214,47.054313136693345,47.38543701171875,31468500
2015-11-06,47.132720607467526,47.90824459442965,47.01944081443993,47.855960845947266,32851200
2015-11-09,47.533565547483654,47.812405633310235,46.67090507071894,47.193729400634766,32513100
2015-11-10,47.11530641728292,47.167590180996996,46.418206187942474,46.62733459472656,55283700
2015-11-11,46.79289675302547,47.22858479853961,46.58376502860285,46.74932861328125,36516300
2015-11-12,46.601185308048834,47.036873282122635,46.348485485317525,46.46176528930664,35361100
2015-11-13,46.24392269755114,46.43562647561908,45.773378873585585,46.04350662231445,36848200
2015-11-16,46.2526374363947,46.95844983484271,46.05221804094586,46.853885650634766,32165200
2015-11-17,46.643342686944656,46.95915296368724,46.362623184604686,46.4678955078125,31551300
2015-11-18,46.494200172366234,47.35390384945233,46.47665478959637,47.23986053466797,29710000
2015-11-19,47.362697545509306,47.950453049218765,47.17847262445263,47.31883239746094,28149200
2015-11-20,47.59078696382964,47.63464877100573,46.73108282670117,47.538150787353516,37147600
2015-11-23,47.59078696382964,47.77500856183402,47.15216219918605,47.538150787353516,28235900
2015-11-24,47.30129203525123,47.75746218262542,47.003030414041774,47.59078598022461,24600000
2015-11-25,47.45041891146206,47.57323328874857,47.099517822265625,47.099517822265625,21005100
2015-11-27,47.19601523912403,47.441647337275406,47.18724421789469,47.31005859375,9009100
2015-11-30,47.84518447643761,48.21362762890616,47.3714689834572,47.678504943847656,56241400
2015-12-01,47.73114574673915,48.45049007784923,47.63464776512465,48.44171905517578,39952800
2015-12-02,48.52944323420586,49.09088239221757,48.301359831179106,48.432945251464844,47274900
2015-12-03,48.678565557059585,48.9241942923564,47.310055432319075,47.546913146972656,38627800
2015-12-04,47.476738840259394,49.327735697382955,47.459193449855256,49.04701614379883,43963700
2015-12-07,48.941740348117506,49.09964549337523,48.50311568827728,48.959285736083984,30709800
2015-12-08,48.66101483399298,49.213679427814995,48.23993561403518,48.941734313964844,32878000
2015-12-09,48.57331274511099,49.01193757518246,47.81887750195735,48.23118591308594,36373200
2015-12-10,48.59083033282079,48.82768800708591,48.25747471573211,48.48556137084961,31775800
2015-12-11,47.994305152361534,48.33643182078135,47.38023001462429,47.424095153808594,39549500
2015-12-14,47.66095879368214,48.43293581227546,47.09074537758324,48.37152862548828,46768900
2015-12-15,48.827705401095244,49.0382467464792,48.32767347055464,48.424171447753906,39843000
2015-12-16,48.72243580734557,49.345282120746006,48.0381789530246,49.240013122558594,37503300
2015-12-17,49.44178130731574,49.81899885203442,48.7136626314593,48.862796783447266,41280900
2015-12-18,48.92421207604044,49.125979088581246,47.397796253353725,47.48552322387695,84684200
2015-12-21,48.143444469606344,48.55574938171482,47.57323106295079,48.09958267211914,37246300
2015-12-22,48.23994104514638,48.66979133318058,47.81008741067164,48.555747985839844,28322200
2015-12-23,48.862782939460736,49.02068806909034,48.6346962649112,48.96805191040039,27279800
2015-12-24,49.003154909868165,49.09087851646616,48.62593737790282,48.83647537231445,9558500
2015-12-28,48.5557596382914,49.08211135864258,48.23117825259504,49.08211135864258,22458300
