date,open,high,low,close,volume,log_return,ob_volume
2015-09-01,90.25723447465302,90.30082629386702,88.35131265674491,88.86827087402344,5514512,0.0,0
2015-09-02,90.1513502178889,90.36312595632094,89.17970487806126,90.34443664550781,4447592,0.016474268793803825,4447592
2015-09-03,90.96728941216888,92.20053542027726,90.7928922921798,91.42196655273438,3769261,0.01185634430634725,8216853
2015-09-04,90.04545112038876,90.56241923494956,89.26689234823989,89.50357055664062,4394351,-0.02120726488679152,3822502
2015-09-08,90.84896414768748,91.77078473766923,90.72439191693667,91.7022705078125,4114232,0.024268620155677954,7936734
2015-09-09,92.64275464275327,92.82960798639354,90.21986443604004,90.34443664550781,3564559,-0.014917699575233563,4372175
2015-09-10,90.84271583967805,91.65865337618445,90.00809893342011,91.06071472167969,3620938,0.007897039232025742,7993113
2015-09-11,90.88008736205356,91.87042204690371,90.7306026937531,91.7894515991211,3258395,0.007970905911429283,11251508
2015-09-14,91.78944470055482,91.78944470055482,90.56865499137177,90.7181396484375,3375128,-0.011740051448120337,7876380
2015-09-15,91.30984225519131,92.1382259242544,90.78664105869562,91.88909149169922,2842087,0.012824989303954861,10718467
2015-09-16,92.08216757255134,92.73616409497858,91.89531426360669,92.43719482421875,2927963,0.005947116484854238,13646430
2015-09-17,92.24416102576585,93.22826286472899,91.74587205001818,92.26907348632812,4187138,-0.0018204188288446599,9459292
2015-09-18,90.9672992809478,91.17906510509634,89.67799514062666,90.00811004638672,8342687,-0.02480924231141878,1116605
2015-09-21,90.55619835498914,91.54653296092488,90.26346212590873,91.235107421875,4000950,0.013539994910405813,5117555
2015-09-22,90.07662924711966,90.35068616959127,89.54720471639023,89.95829010009766,3728049,-0.014093653232416438,1389506
2015-09-23,89.82122396350024,90.04544593439368,88.91185997380944,89.47865295410156,2797213,-0.005346037222569366,-1407707
2015-09-24,88.81846050522121,90.3568990653927,88.4136082525445,89.9458236694336,3431194,0.005207447499157281,2023487
2015-09-25,90.65588348890367,91.10433758363222,90.02057600665285,90.57491302490234,3634222,0.006969746674115948,5657709
2015-09-28,89.95204986930011,90.5499885831479,88.73749306999918,88.76863861083984,4515896,-0.020143857703179537,1141813
2015-09-29,88.43852605751394,88.85583456312163,87.91533463958962,88.73749542236328,4982621,-0.0003508970432570256,-3840808
2015-09-30,89.49736087036227,90.75551927244842,89.47867156010143,90.29460906982422,4127725,0.017395236638147862,286917
2015-10-01,90.50637896508745,90.73060099277296,88.1893815615531,89.43507385253906,4059421,-0.009564828204757844,-3772504
2015-10-02,87.85301379706588,90.0579046601055,87.5478213919381,90.05168151855469,3194902,0.00687081440051733,-577602
2015-10-05,90.82401095732928,93.35900650176872,90.82401095732928,92.82958221435547,5367863,0.030381618243012293,4790261
2015-10-06,92.84206832814864,93.5209774557718,92.48705093594624,92.66767120361328,3156933,-0.001745697565618133,1633328
2015-10-07,93.45248177412907,93.88224655703294,92.7175244480236,93.48362731933594,3117917,0.008766646786649483,4751245
2015-10-08,93.23447031826808,95.30856651620913,92.98533581344824,94.84765625,5014942,0.014485673930012148,9766187
2015-10-09,94.95980814555621,95.38957303321952,94.21860761215915,94.91620635986328,3693531,0.0007224780514296772,13459718
2015-10-12,94.92238047355437,95.03449645281475,93.95696824674869,94.13758850097656,3376070,-0.008237044507028142,10083648
2015-10-13,93.91336778387638,93.91336778387638,92.91681000656199,93.19085693359375,4095822,-0.010107804243207445,5987826
2015-10-14,93.17840166580169,93.83239830577558,92.81715120750427,93.43376922607422,3507238,0.0026032194642128708,9495064
2015-10-15,93.99436256687748,94.19990527121743,92.54311734776533,93.48362731933594,3636105,0.0005334773045810203,13131169
2015-10-16,93.70783224474454,94.17497557283643,92.96664196882199,93.67046356201172,3643950,0.0019966040161170213,16775119
2015-10-19,93.33410737091788,93.40884472183846,92.41852014597288,92.94171142578125,8320616,-0.00781037829805492,8454503
2015-10-20,88.74993940975347,88.99285074254891,87.36720877332276,87.59766387939453,16762778,-0.059218208251939325,-8308275
2015-10-21,87.35475574565254,88.85582556149066,86.7630501606801,87.77206420898438,7312168,0.001988945172960643,-996107
2015-10-22,88.28282946833434,90.35691603192707,88.20808214704591,89.74652099609375,5840027,0.02224598862608532,4843920
2015-10-23,90.07037376332936,90.61848747196782,89.50358068624683,90.11397552490234,5617438,0.00408600050760931,10461358
2015-10-26,90.1575618904006,90.31326965941429,89.19837300520467,89.47865295410156,3649912,-0.007075181497565525,6811446
2015-10-27,89.38525807334618,89.5845676673247,85.53604494061743,85.86614990234375,15698891,-0.04121039502646239,-8887445
2015-10-28,85.90352551107779,87.96515548692838,85.6419248436468,87.71601104736328,8902924,0.021314761493525666,15479
2015-10-29,87.423256348647,87.70976941140181,86.58863955198335,87.54159545898438,3881078,-0.0019903917374775788,-3865599
2015-10-30,87.47311582184798,88.02745285802956,87.13677772520275,87.24889373779297,4167264,-0.00334917530282971,-8032863
2015-11-02,87.51044429716583,87.52290052018935,86.93119513265333,87.42947387695312,3998021,0.0020675737466016746,-4034842
